Date,Open,High,Low,Close,Adj Close,Volume
2019-12-26,8330.000000,8500.000000,8330.000000,8490.000000,8021.884766,9169000
2019-12-27,8500.000000,8580.000000,8500.000000,8560.000000,8088.024902,7352500
2019-12-30,8560.000000,8595.000000,8400.000000,8400.000000,7936.846191,13919000
2020-01-02,8500.000000,8700.000000,8500.000000,8550.000000,8078.575684,11059800
2020-01-03,8675.000000,8675.000000,8550.000000,8575.000000,8102.197266,8071700
2020-01-06,8575.000000,8600.000000,8350.000000,8475.000000,8007.711426,7913300
2020-01-07,8475.000000,8500.000000,8400.000000,8450.000000,7984.089355,5793000
2020-01-08,8450.000000,8450.000000,8275.000000,8325.000000,7865.981934,8261400
2020-01-09,8350.000000,8425.000000,8250.000000,8350.000000,7889.603027,9224300
2020-01-10,8400.000000,8400.000000,8250.000000,8250.000000,7795.117676,14849800
2020-01-13,8275.000000,8400.000000,8275.000000,8400.000000,7936.846191,8904800
2020-01-14,8400.000000,8500.000000,8300.000000,8475.000000,8007.711426,11761100
2020-01-15,8475.000000,8525.000000,8350.000000,8475.000000,8007.711426,14965200
2020-01-16,8475.000000,8475.000000,8350.000000,8425.000000,7960.467285,9151100
2020-01-17,8425.000000,8425.000000,8350.000000,8400.000000,7936.846191,5501800
2020-01-20,8400.000000,8425.000000,8325.000000,8325.000000,7865.981934,5343800
2020-01-21,8325.000000,8375.000000,8300.000000,8325.000000,7865.981934,5211000
2020-01-22,8375.000000,8375.000000,8225.000000,8300.000000,7842.359863,4975800
2020-01-23,8300.000000,8375.000000,8275.000000,8325.000000,7865.981934,3400500
2020-01-24,8325.000000,8325.000000,8150.000000,8175.000000,7724.252441,7927900
2020-01-27,8175.000000,8300.000000,8075.000000,8275.000000,7818.738770,7078300
2020-01-28,8275.000000,8300.000000,8100.000000,8250.000000,7795.117676,8825000
2020-01-29,8250.000000,8300.000000,8225.000000,8250.000000,7795.117676,4723100
2020-01-30,8250.000000,8250.000000,8150.000000,8225.000000,7771.495605,4297800
2020-01-31,8225.000000,8225.000000,7950.000000,7950.000000,7511.658203,17743300
2020-02-03,7950.000000,8075.000000,7800.000000,7850.000000,7417.171875,8731500
2020-02-04,7850.000000,7950.000000,7850.000000,7875.000000,7440.793457,8182500
2020-02-05,7900.000000,8100.000000,7850.000000,8100.000000,7653.387695,7284300
2020-02-06,8100.000000,8100.000000,7950.000000,7950.000000,7511.658203,10884300
2020-02-07,7950.000000,7975.000000,7900.000000,7900.000000,7464.415527,11461800
2020-02-10,7900.000000,7925.000000,7800.000000,7875.000000,7440.793457,6277000
2020-02-11,7850.000000,7875.000000,7825.000000,7850.000000,7417.171875,5773900
2020-02-12,7825.000000,7850.000000,7575.000000,7600.000000,7180.956055,17269400
2020-02-13,7575.000000,7600.000000,7350.000000,7400.000000,6991.983887,13678700
2020-02-14,7400.000000,7625.000000,7300.000000,7475.000000,7062.848145,8792800
2020-02-17,7475.000000,7500.000000,7325.000000,7400.000000,6991.983887,8267100
2020-02-18,7350.000000,7475.000000,7325.000000,7400.000000,6991.983887,11377400
2020-02-19,7400.000000,7500.000000,7375.000000,7475.000000,7062.848145,7178400
2020-02-20,7500.000000,7700.000000,7475.000000,7650.000000,7228.199219,11991000
2020-02-21,7650.000000,7650.000000,7475.000000,7500.000000,7086.470215,9864100
2020-02-24,7400.000000,7425.000000,7225.000000,7225.000000,6826.633301,11614600
2020-02-25,7150.000000,7350.000000,7075.000000,7300.000000,6897.497559,14739700
2020-02-26,7250.000000,7375.000000,7200.000000,7300.000000,6897.497559,10567900
2020-02-27,7300.000000,7300.000000,7025.000000,7150.000000,6755.768066,13251400
2020-02-28,7075.000000,7075.000000,6725.000000,6825.000000,6448.687988,34476300
2020-03-02,6825.000000,7200.000000,6800.000000,6900.000000,6519.552246,20747600
2020-03-03,7100.000000,7200.000000,6950.000000,7125.000000,6732.146484,27945100
2020-03-04,7125.000000,7450.000000,7100.000000,7425.000000,7015.605469,16142200
2020-03-05,7475.000000,7600.000000,7375.000000,7400.000000,6991.983887,12512400
2020-03-06,7375.000000,7475.000000,7225.000000,7450.000000,7039.227051,10982200
2020-03-09,7000.000000,7200.000000,6900.000000,7025.000000,6637.660156,21278700
2020-03-10,7025.000000,7375.000000,7025.000000,7100.000000,6708.524902,14816900
2020-03-11,7100.000000,7450.000000,7075.000000,7300.000000,6897.497559,19638900
2020-03-12,7225.000000,7450.000000,7000.000000,7225.000000,6826.633301,20637800
2020-03-13,7225.000000,7225.000000,7225.000000,7225.000000,6826.633301,0
2020-03-16,7475.000000,7500.000000,6975.000000,6975.000000,6590.416992,18254300
2020-03-17,6975.000000,7175.000000,6500.000000,6500.000000,6141.607422,29370900
2020-03-18,6650.000000,6650.000000,6050.000000,6050.000000,5716.418945,34350500
2020-03-19,6050.000000,6150.000000,5650.000000,5650.000000,5338.474121,13743300
2020-03-20,5475.000000,6475.000000,5275.000000,6225.000000,5881.770020,45224600
2020-03-23,6125.000000,6225.000000,5800.000000,5800.000000,5480.203613,16961000
2020-03-24,5900.000000,6100.000000,5575.000000,5675.000000,5362.095215,19279500
2020-03-26,5825.000000,6800.000000,5825.000000,6775.000000,6401.444336,29296900
2020-03-27,7000.000000,7725.000000,6500.000000,6800.000000,6425.066406,30521200
2020-03-30,6775.000000,6800.000000,6325.000000,6425.000000,6070.742676,18135300
